organization_id,name,organization_type,place_id,district,member_count,team_count,employee_capacity,name_source,is_real_name,match_confidence,max_match_distance_m,work_place_count,source,source_id,source_url,description
ORG_N3059891513,National Post,office,PL_N3059891513,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3059891513,https://www.openstreetmap.org/node/3059891513,OpenStreetMap name cached during data preparation: National Post. No external company lookup occurs during runtime.
ORG_N3066128978,Amsdell,office,PL_N3066128978,Markham,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3066128978,https://www.openstreetmap.org/node/3066128978,OpenStreetMap name cached during data preparation: Amsdell. No external company lookup occurs during runtime.
ORG_N3070145657,Bike House,retail,PL_N3070145657,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3070145657,https://www.openstreetmap.org/node/3070145657,OpenStreetMap name cached during data preparation: Bike House. No external company lookup occurs during runtime.
ORG_N3079147028,Rick's Cafe,cafe,PL_N3079147028,Old Toronto,2,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3079147028,https://www.openstreetmap.org/node/3079147028,OpenStreetMap name cached during data preparation: Rick's Cafe. No external company lookup occurs during runtime.
ORG_N308697096,Starbucks,cafe,PL_N308697096,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N308697096,https://www.openstreetmap.org/node/308697096,OpenStreetMap name cached during data preparation: Starbucks. No external company lookup occurs during runtime.
ORG_N3098491468,Marketcircle Inc.,office,PL_N3098491468,Markham,2,1,80,osm_name,true,high,19.6,2,OpenStreetMap,N3098491468,https://www.openstreetmap.org/node/3098491468,OpenStreetMap name cached during data preparation: Marketcircle Inc.. No external company lookup occurs during runtime.
ORG_N3099864454,Ryna’s Nails & Spa,retail,PL_N3099864454,Vaughan,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3099864454,https://www.openstreetmap.org/node/3099864454,OpenStreetMap name cached during data preparation: Ryna’s Nails & Spa. No external company lookup occurs during runtime.
ORG_N310957327,Coffee Time,cafe,PL_N310957327,Old Toronto,1,1,8,osm_nearby_name,true,medium,37.1,1,OpenStreetMap,N310957327,https://www.openstreetmap.org/node/310957327,OpenStreetMap name cached during data preparation: Coffee Time. No external company lookup occurs during runtime.
ORG_N3149860684,ServiceOntario,office,PL_N3149860684,North York,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3149860684,https://www.openstreetmap.org/node/3149860684,OpenStreetMap name cached during data preparation: ServiceOntario. No external company lookup occurs during runtime.
ORG_N3159506029,Tim Hortons,cafe,PL_N3159506029,North York,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3159506029,https://www.openstreetmap.org/node/3159506029,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N3178244065,DATA,office,PL_N3178244065,Brampton,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3178244065,https://www.openstreetmap.org/node/3178244065,OpenStreetMap name cached during data preparation: DATA. No external company lookup occurs during runtime.
ORG_N3199463353,MDG Computers,retail,PL_N3199463353,Scarborough,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3199463353,https://www.openstreetmap.org/node/3199463353,OpenStreetMap name cached during data preparation: MDG Computers. No external company lookup occurs during runtime.
ORG_N3206964051,Consolidated Energy Solutions Inc.,office,PL_N3206964051,Old Toronto,4,1,80,osm_name,true,medium,82.6,3,OpenStreetMap,N3206964051,https://www.openstreetmap.org/node/3206964051,OpenStreetMap name cached during data preparation: Consolidated Energy Solutions Inc.. No external company lookup occurs during runtime.
ORG_N3206983509,Tim Hortons,cafe,PL_N3206983509,Old Toronto,2,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3206983509,https://www.openstreetmap.org/node/3206983509,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N3215230649,Jones Deslauriers Insurance Brokers,office,PL_N3215230649,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3215230649,https://www.openstreetmap.org/node/3215230649,OpenStreetMap name cached during data preparation: Jones Deslauriers Insurance Brokers. No external company lookup occurs during runtime.
ORG_N321552029,Longo's,supermarket,PL_N321552029,Markham,1,1,35,osm_name,true,verified,0.0,1,OpenStreetMap,N321552029,https://www.openstreetmap.org/node/321552029,OpenStreetMap name cached during data preparation: Longo's. No external company lookup occurs during runtime.
ORG_N3229198861,Starbucks,cafe,PL_N3229198861,Vaughan,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3229198861,https://www.openstreetmap.org/node/3229198861,OpenStreetMap name cached during data preparation: Starbucks. No external company lookup occurs during runtime.
ORG_N3240531882,Service Ontario,office,PL_N3240531882,Brampton,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3240531882,https://www.openstreetmap.org/node/3240531882,OpenStreetMap name cached during data preparation: Service Ontario. No external company lookup occurs during runtime.
ORG_N3254677986,Children's Aid Foundation,office,PL_N3254677986,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3254677986,https://www.openstreetmap.org/node/3254677986,OpenStreetMap name cached during data preparation: Children's Aid Foundation. No external company lookup occurs during runtime.
ORG_N3262703856,GoodLife Fitness,gym,PL_N3262703856,Scarborough,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N3262703856,https://www.openstreetmap.org/node/3262703856,OpenStreetMap name cached during data preparation: GoodLife Fitness. No external company lookup occurs during runtime.
ORG_N3262705412,H&R Block,office,PL_N3262705412,Scarborough,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3262705412,https://www.openstreetmap.org/node/3262705412,OpenStreetMap name cached during data preparation: H&R Block. No external company lookup occurs during runtime.
ORG_N3288802961,No Frills,supermarket,PL_N3288802961,Old Toronto,1,1,35,osm_name,true,verified,0.0,1,OpenStreetMap,N3288802961,https://www.openstreetmap.org/node/3288802961,OpenStreetMap name cached during data preparation: No Frills. No external company lookup occurs during runtime.
ORG_N3297272223,Rooster Coffee House,cafe,PL_N3297272223,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3297272223,https://www.openstreetmap.org/node/3297272223,OpenStreetMap name cached during data preparation: Rooster Coffee House. No external company lookup occurs during runtime.
ORG_N3301710267,Tim Hortons,cafe,PL_N3301710267,Vaughan,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3301710267,https://www.openstreetmap.org/node/3301710267,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N3306483520,Golden Mile Employment & Social Services,office,PL_N3306483520,Scarborough,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3306483520,https://www.openstreetmap.org/node/3306483520,OpenStreetMap name cached during data preparation: Golden Mile Employment & Social Services. No external company lookup occurs during runtime.
ORG_N3306925644,Chae's Chester Fried Chicken Express,restaurant,PL_N3306925644,Old Toronto,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N3306925644,https://www.openstreetmap.org/node/3306925644,OpenStreetMap name cached during data preparation: Chae's Chester Fried Chicken Express. No external company lookup occurs during runtime.
ORG_N3308179663,Future Bakery,retail,PL_N3308179663,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3308179663,https://www.openstreetmap.org/node/3308179663,OpenStreetMap name cached during data preparation: Future Bakery. No external company lookup occurs during runtime.
ORG_N3314874485,Coffee Culture,cafe,PL_N3314874485,Scarborough,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3314874485,https://www.openstreetmap.org/node/3314874485,OpenStreetMap name cached during data preparation: Coffee Culture. No external company lookup occurs during runtime.
ORG_N3317170417,Henry's,retail,PL_N3317170417,North York,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3317170417,https://www.openstreetmap.org/node/3317170417,OpenStreetMap name cached during data preparation: Henry's. No external company lookup occurs during runtime.
ORG_N3326486318,Golden Fresh Market,supermarket,PL_N3326486318,North York,1,1,35,osm_name,true,verified,0.0,1,OpenStreetMap,N3326486318,https://www.openstreetmap.org/node/3326486318,OpenStreetMap name cached during data preparation: Golden Fresh Market. No external company lookup occurs during runtime.
ORG_N3326906383,RE/MAX,office,PL_N3326906383,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3326906383,https://www.openstreetmap.org/node/3326906383,OpenStreetMap name cached during data preparation: RE/MAX. No external company lookup occurs during runtime.
ORG_N3329242025,Tent City outfitters,retail,PL_N3329242025,North York,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3329242025,https://www.openstreetmap.org/node/3329242025,OpenStreetMap name cached during data preparation: Tent City outfitters. No external company lookup occurs during runtime.
ORG_N3330175421,Golden Touch Building Maintenance Inc,office,PL_N3330175421,Old Toronto,3,1,80,osm_nearby_name,true,medium,91.5,3,OpenStreetMap,N3330175421,https://www.openstreetmap.org/node/3330175421,OpenStreetMap name cached during data preparation: Golden Touch Building Maintenance Inc. No external company lookup occurs during runtime.
ORG_N3333046455,Tim Hortons,cafe,PL_N3333046455,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3333046455,https://www.openstreetmap.org/node/3333046455,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N333553037,Second Cup,cafe,PL_N333553037,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N333553037,https://www.openstreetmap.org/node/333553037,OpenStreetMap name cached during data preparation: Second Cup. No external company lookup occurs during runtime.
ORG_N3338988879,Cluny,restaurant,PL_N3338988879,Old Toronto,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N3338988879,https://www.openstreetmap.org/node/3338988879,OpenStreetMap name cached during data preparation: Cluny. No external company lookup occurs during runtime.
ORG_N335831142,Holt Renfrew,retail,PL_N335831142,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N335831142,https://www.openstreetmap.org/node/335831142,OpenStreetMap name cached during data preparation: Holt Renfrew. No external company lookup occurs during runtime.
ORG_N3362088817,The Beer Store,retail,PL_N3362088817,Scarborough,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3362088817,https://www.openstreetmap.org/node/3362088817,OpenStreetMap name cached during data preparation: The Beer Store. No external company lookup occurs during runtime.
ORG_N3362088818,H&R Block,office,PL_N3362088818,Scarborough,3,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3362088818,https://www.openstreetmap.org/node/3362088818,OpenStreetMap name cached during data preparation: H&R Block. No external company lookup occurs during runtime.
ORG_N3364856738,H&R Block,office,PL_N3364856738,Old Toronto,1,1,80,osm_nearby_name,true,medium,74.4,1,OpenStreetMap,N3364856738,https://www.openstreetmap.org/node/3364856738,OpenStreetMap name cached during data preparation: H&R Block. No external company lookup occurs during runtime.
ORG_N3364856741,Subway,restaurant,PL_N3364856741,Old Toronto,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N3364856741,https://www.openstreetmap.org/node/3364856741,OpenStreetMap name cached during data preparation: Subway. No external company lookup occurs during runtime.
ORG_N3376427733,Tea-N-Bannock,restaurant,PL_N3376427733,Old Toronto,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N3376427733,https://www.openstreetmap.org/node/3376427733,OpenStreetMap name cached during data preparation: Tea-N-Bannock. No external company lookup occurs during runtime.
ORG_N3388557766,Churrasquerira Martins Grill House,restaurant,PL_N3388557766,Old Toronto,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N3388557766,https://www.openstreetmap.org/node/3388557766,OpenStreetMap name cached during data preparation: Churrasquerira Martins Grill House. No external company lookup occurs during runtime.
ORG_N3391253124,Tim Hortons,cafe,PL_N3391253124,North York,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N3391253124,https://www.openstreetmap.org/node/3391253124,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N3392704107,Art Heritage,retail,PL_N3392704107,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3392704107,https://www.openstreetmap.org/node/3392704107,OpenStreetMap name cached during data preparation: Art Heritage. No external company lookup occurs during runtime.
ORG_N3396315333,The Real Estate Office.ca,office,PL_N3396315333,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3396315333,https://www.openstreetmap.org/node/3396315333,OpenStreetMap name cached during data preparation: The Real Estate Office.ca. No external company lookup occurs during runtime.
ORG_N3403172035,Chez Leon,retail,PL_N3403172035,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3403172035,https://www.openstreetmap.org/node/3403172035,OpenStreetMap name cached during data preparation: Chez Leon. No external company lookup occurs during runtime.
ORG_N3404127293,Knightsbridge Foreign Exchange,office,PL_N3404127293,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3404127293,https://www.openstreetmap.org/node/3404127293,OpenStreetMap name cached during data preparation: Knightsbridge Foreign Exchange. No external company lookup occurs during runtime.
ORG_N3405873289,IslaamCenter,office,PL_N3405873289,North York,2,1,80,osm_nearby_name,true,high,23.4,2,OpenStreetMap,N3405873289,https://www.openstreetmap.org/node/3405873289,OpenStreetMap name cached during data preparation: IslaamCenter. No external company lookup occurs during runtime.
ORG_N3405891061,Akram Agency Inc.: General Labour Supplier,office,PL_N3405891061,North York,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3405891061,https://www.openstreetmap.org/node/3405891061,OpenStreetMap name cached during data preparation: Akram Agency Inc.: General Labour Supplier. No external company lookup occurs during runtime.
ORG_N3411753162,711 The Queensway,retail,PL_N3411753162,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N3411753162,https://www.openstreetmap.org/node/3411753162,OpenStreetMap name cached during data preparation: 711 The Queensway. No external company lookup occurs during runtime.
ORG_N3412799801,First Aid & CPR,office,PL_N3412799801,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N3412799801,https://www.openstreetmap.org/node/3412799801,OpenStreetMap name cached during data preparation: First Aid & CPR. No external company lookup occurs during runtime.
