external_contact_id,person_id,relation_type,label,home_place_id,co_resident,availability_profile,description
EXT0001084,P00505,parent,样本外父亲,PL_W661637077,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001085,P00506,parent,样本外父亲,PL_W662808956,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001086,P00506,parent,样本外父亲,PL_W657950111,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001087,P00507,partner,样本外伴侣,PL_W1204537103,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001088,P00507,parent,样本外母亲,PL_W661511777,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001089,P00507,minor_child,样本外未成年子女1,PL_W1204537103,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001090,P00507,minor_child,样本外未成年子女2,PL_W1204537103,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001091,P00508,parent,样本外父亲,PL_W1283312417,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001092,P00509,partner,样本外伴侣,PL_W659452079,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001093,P00509,parent,样本外母亲,PL_W662100597,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001094,P00509,parent,样本外父亲,PL_W661078261,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001095,P00510,partner,样本外伴侣,PL_W705882028,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001096,P00510,parent,样本外父亲,PL_W662755273,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001097,P00510,parent,样本外父亲,PL_W660357348,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001098,P00510,minor_child,样本外未成年子女1,PL_W705882028,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001099,P00511,parent,样本外母亲,PL_W802227867,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001100,P00511,parent,样本外父亲,PL_W1204791481,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001101,P00512,parent,样本外父亲,PL_W662812692,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001102,P00512,parent,样本外父亲,PL_W660213640,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001103,P00513,parent,样本外父亲,PL_W804479180,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001104,P00514,partner,样本外伴侣,PL_W663691795,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001105,P00514,parent,样本外母亲,PL_W657925570,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001106,P00514,parent,样本外父亲,PL_W663825113,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001107,P00514,minor_child,样本外未成年子女1,PL_W33036595,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001108,P00515,partner,样本外伴侣,PL_W662380945,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001109,P00515,parent,样本外父亲,PL_W659601431,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001110,P00516,partner,样本外伴侣,PL_W661512456,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001111,P00516,parent,样本外母亲,PL_W1431623931,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001112,P00516,parent,样本外父亲,PL_W41789618,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001113,P00516,minor_child,样本外未成年子女1,PL_W660831390,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001114,P00516,minor_child,样本外未成年子女2,PL_W660831390,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001115,P00517,partner,样本外伴侣,PL_W659441110,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001116,P00518,parent,样本外父亲,PL_W660081473,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001117,P00519,parent,样本外母亲,PL_W658490894,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001118,P00520,partner,样本外伴侣,PL_W705507609,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001119,P00520,parent,样本外父亲,PL_W662388082,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001120,P00520,minor_child,样本外未成年子女1,PL_W705507609,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001121,P00520,minor_child,样本外未成年子女2,PL_W705507609,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001122,P00521,partner,样本外伴侣,PL_W36819817,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001123,P00521,parent,样本外母亲,PL_W796589772,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001124,P00521,minor_child,样本外未成年子女1,PL_W36819817,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001125,P00522,parent,样本外父亲,PL_W1202558562,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001126,P00523,parent,样本外母亲,PL_W660864623,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001127,P00524,parent,样本外父亲,PL_W1323597168,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001128,P00524,parent,样本外父亲,PL_W660078040,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001129,P00525,parent,样本外父亲,PL_W657985787,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001130,P00526,minor_child,样本外未成年子女1,PL_W661050679,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001131,P00526,minor_child,样本外未成年子女2,PL_W661050679,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001132,P00527,parent,样本外母亲,PL_W660843979,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001133,P00529,partner,样本外伴侣,PL_W662177562,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001134,P00529,parent,样本外父亲,PL_W662383089,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001135,P00529,minor_child,样本外未成年子女1,PL_W662177562,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001136,P00530,parent,样本外母亲,PL_W660601190,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001137,P00531,parent,样本外父亲,PL_W659453378,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001138,P00532,parent,样本外父亲,PL_W661898093,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001139,P00533,partner,样本外伴侣,PL_W661283165,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001140,P00533,parent,样本外父亲,PL_W660837948,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001141,P00534,partner,样本外伴侣,PL_W659970422,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001142,P00534,parent,样本外父亲,PL_W131444765,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001143,P00535,partner,样本外伴侣,PL_W660633891,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001144,P00535,parent,样本外母亲,PL_W661048916,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001145,P00535,minor_child,样本外未成年子女1,PL_W704729327,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001146,P00536,partner,样本外伴侣,PL_W662762055,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001147,P00536,parent,样本外母亲,PL_W660584344,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001148,P00536,parent,样本外父亲,PL_W662784886,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001149,P00537,partner,样本外伴侣,PL_W704287221,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001150,P00537,parent,样本外父亲,PL_W1455276917,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001151,P00538,partner,样本外伴侣,PL_W703946864,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001152,P00538,parent,样本外母亲,PL_W660340124,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001153,P00538,parent,样本外父亲,PL_W660866982,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001154,P00539,parent,样本外母亲,PL_W673812590,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001155,P00540,parent,样本外母亲,PL_W659453647,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001156,P00540,parent,样本外父亲,PL_W662522660,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001157,P00541,partner,样本外伴侣,PL_W31757862,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0001158,P00541,parent,样本外父亲,PL_W662553562,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001159,P00541,minor_child,样本外未成年子女1,PL_W31757862,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0001160,P00542,parent,样本外父亲,PL_W660807113,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0001161,P00543,parent,样本外父亲,PL_W662151686,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
