person_id,place_role,place_id
P02757,CHILD_SCHOOL,PL_W274163820
P02758,HOME,PL_W33036596
P02758,WORK,PL_W34484466
P02759,HOME,PL_W705010179
P02759,WORK,PL_W141284992
P02760,HOME,PL_W58936391
P02760,WORK,PL_W34582267
P02761,HOME,PL_W978051269
P02761,WORK,PL_W56062712
P02762,HOME,PL_W659448036
P02762,WORK,PL_W659448036
P02763,HOME,PL_W660819593
P02763,WORK,PL_N13953218678
P02763,CHILD_SCHOOL,PL_W36747398
P02764,HOME,PL_W661206868
P02764,UNIVERSITY,PL_N10977886210
P02765,HOME,PL_W702169121
P02765,WORK,PL_W34582301
P02765,CHILD_SCHOOL,PL_W189427810
P02766,HOME,PL_W659731549
P02766,WORK,PL_W661334779
P02767,HOME,PL_W41405376
P02767,WORK,PL_W61698932
P02767,CHILD_SCHOOL,PL_W125776367
P02768,HOME,PL_W31373435
P02768,WORK,PL_W662098432
P02768,CHILD_SCHOOL,PL_N7108106148
P02769,HOME,PL_W221555655
P02769,WORK,PL_W236148180
P02769,CHILD_SCHOOL,PL_W33503151
P02770,HOME,PL_W660819134
P02770,WORK,PL_W676042518
P02771,HOME,PL_W1410990461
P02771,WORK,PL_N3718604188
P02772,HOME,PL_W659447868
P02772,WORK,PL_N12915561200
P02773,HOME,PL_W660838469
P02773,WORK,PL_N9579423484
P02774,HOME,PL_W89185222
P02774,WORK,PL_W89185222
P02775,HOME,PL_W372474199
P02775,WORK,PL_W43804173
P02775,CHILD_SCHOOL,PL_W224815295
P02776,HOME,PL_W31756292
P02776,WORK,PL_W1256755741
P02777,HOME,PL_W661075834
P02777,WORK,PL_N10937950338
P02778,HOME,PL_W31616712
P02778,WORK,PL_W31758753
P02779,HOME,PL_W662774912
P02779,WORK,PL_N391086244
P02780,HOME,PL_W659460140
P02780,WORK,PL_N13294458791
P02781,HOME,PL_W334725258
P02781,WORK,PL_W1099743736
P02782,HOME,PL_W704196063
P02782,WORK,PL_W129729325
P02783,HOME,PL_W704946498
P02783,WORK,PL_N383448328
P02783,CHILD_SCHOOL,PL_W25366324
P02784,HOME,PL_W703752579
P02784,WORK,PL_N6495425603
P02785,HOME,PL_W661276455
P02785,WORK,PL_W179653213
P02786,HOME,PL_W702141526
P02786,WORK,PL_W659629256
P02786,CHILD_SCHOOL,PL_W703420516
P02787,HOME,PL_W705529530
P02787,WORK,PL_W661345981
P02787,CHILD_SCHOOL,PL_W33396855
P02788,HOME,PL_W706093841
P02788,WORK,PL_N6711360535
P02789,HOME,PL_W659453670
P02789,WORK,PL_W420799756
P02790,HOME,PL_W704597789
P02790,WORK,PL_W659632923
P02790,CHILD_SCHOOL,PL_W703414557
P02791,HOME,PL_W659340291
P02791,WORK,PL_W659340291
P02791,CHILD_SCHOOL,PL_W186986129
P02792,HOME,PL_W659831519
P02792,UNIVERSITY,PL_W505921693
P02793,HOME,PL_W31757254
P02793,WORK,PL_W679142315
P02793,CHILD_SCHOOL,PL_W43605743
P02794,HOME,PL_W661205228
P02794,WORK,PL_W1355990387
P02795,HOME,PL_W659247378
P02795,WORK,PL_N11737943906
P02796,HOME,PL_W706093829
P02796,WORK,PL_W659587227
P02797,HOME,PL_W114706282
P02797,WORK,PL_W658233514
P02798,HOME,PL_W705845664
P02798,UNIVERSITY,PL_N13879320058
P02799,HOME,PL_W31754575
P02799,WORK,PL_N10220344612
P02800,HOME,PL_W705115253
P02800,UNIVERSITY,PL_N8832604496
P02801,HOME,PL_W32819957
P02801,WORK,PL_W34204166
P02801,CHILD_SCHOOL,PL_N2377305503
P02802,HOME,PL_W31754686
P02802,WORK,PL_W936914988
P02803,HOME,PL_W706078543
P02803,WORK,PL_W659581422
P02803,CHILD_SCHOOL,PL_W57047252
P02804,HOME,PL_W661821771
P02804,UNIVERSITY,PL_N1518532024
P02805,HOME,PL_W31617614
P02805,WORK,PL_N6534515475
P02805,CHILD_SCHOOL,PL_W224815295
P02806,HOME,PL_W660816944
P02806,WORK,PL_W58727901
P02807,HOME,PL_W416778780
P02807,UNIVERSITY,PL_N9376637799
P02808,HOME,PL_W660633769
P02808,UNIVERSITY,PL_W23447424
P02809,HOME,PL_W659244009
P02809,WORK,PL_W1316550314
P02809,CHILD_SCHOOL,PL_W29234699
P02810,HOME,PL_W705218726
P02810,WORK,PL_W231977751
P02810,CHILD_SCHOOL,PL_W36728598
P02811,HOME,PL_W703929738
P02811,WORK,PL_N13747103587
P02812,HOME,PL_W31451161
P02812,WORK,PL_W34749848
P02812,CHILD_SCHOOL,PL_W125776367
P02813,HOME,PL_W31754596
P02813,WORK,PL_N13472674762
P02814,HOME,PL_W660357993
P02814,WORK,PL_N13689374961
P02815,HOME,PL_W114706282
P02815,WORK,PL_W661541443
P02816,HOME,PL_W31754688
P02816,UNIVERSITY,PL_N2884419126
P02817,HOME,PL_W659729100
P02817,WORK,PL_W60330189
P02818,HOME,PL_W32455658
P02818,WORK,PL_W461483024
P02818,CHILD_SCHOOL,PL_W56201673
P02819,HOME,PL_W661956837
P02819,WORK,PL_W503049587
P02819,CHILD_SCHOOL,PL_W33503105
P02820,HOME,PL_W129727109
P02820,WORK,PL_W122204305
P02821,HOME,PL_W31754493
P02821,WORK,PL_W60304156
P02822,HOME,PL_W661205193
P02822,WORK,PL_W43805884
P02822,CHILD_SCHOOL,PL_W33541164
P02823,HOME,PL_W470091584
P02823,WORK,PL_W702142777
P02824,HOME,PL_W702142776
P02824,WORK,PL_W55946881
P02825,HOME,PL_W36331124
P02825,WORK,PL_W149982971
P02826,HOME,PL_W702587024
P02826,WORK,PL_W66979786
P02827,HOME,PL_W661648951
P02827,WORK,PL_W34554802
P02827,CHILD_SCHOOL,PL_W41363541
P02828,HOME,PL_W702160456
P02828,WORK,PL_N10820389158
P02829,HOME,PL_W704229385
P02829,WORK,PL_N12691612463
P02829,CHILD_SCHOOL,PL_W705109213
P02830,HOME,PL_W660633929
P02830,WORK,PL_W531735882
P02831,HOME,PL_W170051471
P02831,WORK,PL_W79659370
P02831,CHILD_SCHOOL,PL_W41841601
P02832,HOME,PL_W1410990461
P02832,WORK,PL_W129709522
P02833,HOME,PL_W702554512
P02833,WORK,PL_W705170957
P02834,HOME,PL_W31757256
P02834,WORK,PL_W58559253
P02834,CHILD_SCHOOL,PL_W36377929
P02835,HOME,PL_W31756295
P02835,WORK,PL_N6545586941
P02835,CHILD_SCHOOL,PL_W70509378
P02836,HOME,PL_W659335222
P02836,WORK,PL_N6363116942
P02837,HOME,PL_W706078542
P02837,WORK,PL_W336433622
P02837,CHILD_SCHOOL,PL_W760844017
P02838,HOME,PL_W659840095
P02838,WORK,PL_N8518341424
P02839,HOME,PL_W659733766
P02839,WORK,PL_W60609247
P02839,CHILD_SCHOOL,PL_W705125019
P02840,HOME,PL_W661649386
P02840,WORK,PL_N13614787408
P02840,CHILD_SCHOOL,PL_W688268884
P02841,HOME,PL_W704946500
P02841,WORK,PL_W466948368
P02841,CHILD_SCHOOL,PL_W195493031
P02842,HOME,PL_W659732034
P02842,WORK,PL_N6548307620
P02843,HOME,PL_W704634890
P02843,WORK,PL_W680620615
P02844,HOME,PL_W31373086
P02844,WORK,PL_W33561118
P02845,HOME,PL_W41405411
P02845,WORK,PL_W660934776
P02845,CHILD_SCHOOL,PL_W41841656
P02846,HOME,PL_W31451021
P02846,WORK,PL_N12996545664
P02847,HOME,PL_W660633226
P02847,WORK,PL_W56434740
P02848,HOME,PL_W659335150
P02848,WORK,PL_W93811454
P02848,CHILD_SCHOOL,PL_W705011696
P02849,HOME,PL_W661204427
P02849,WORK,PL_W59244425
P02850,HOME,PL_W1334905979
P02850,WORK,PL_W1334905979
P02850,CHILD_SCHOOL,PL_W34617361
P02851,HOME,PL_W220396450
P02851,WORK,PL_W32715133
P02852,HOME,PL_W291196701
P02852,WORK,PL_N13859079055
P02853,HOME,PL_W662449867
P02853,WORK,PL_W703598070
P02853,CHILD_SCHOOL,PL_W235324578
P02854,HOME,PL_W659453262
P02854,WORK,PL_W31620092
P02854,CHILD_SCHOOL,PL_W179180309
P02855,HOME,PL_W660346844
P02855,WORK,PL_W7969162
P02856,HOME,PL_W170051472
P02856,WORK,PL_W34414597
P02856,CHILD_SCHOOL,PL_W36747096
P02857,HOME,PL_W659340778
P02857,WORK,PL_W659340778
P02857,CHILD_SCHOOL,PL_W121871939
P02858,HOME,PL_W662175477
P02858,WORK,PL_W58867143
P02859,HOME,PL_W662143352
P02859,WORK,PL_W307652746
P02860,HOME,PL_W661075704
P02860,WORK,PL_W59146408
P02861,HOME,PL_W1163968780
P02861,WORK,PL_N11270397153
P02862,HOME,PL_W31622236
P02862,WORK,PL_W43806170
P02863,HOME,PL_W32742172
P02863,WORK,PL_W32742172
P02864,HOME,PL_W978051261
P02864,WORK,PL_N13071653247
P02864,CHILD_SCHOOL,PL_W26949764
P02865,HOME,PL_W661777359
P02865,WORK,PL_N4562863066
P02865,CHILD_SCHOOL,PL_W703752577
P02866,HOME,PL_W703251916
P02866,WORK,PL_W31778884
P02867,HOME,PL_W31619119
P02867,WORK,PL_W141693728
P02867,CHILD_SCHOOL,PL_W36747097
P02868,HOME,PL_W661074582
P02868,WORK,PL_N3487857303
P02868,CHILD_SCHOOL,PL_W36747401
P02869,HOME,PL_W659453537
P02869,WORK,PL_W674557292
P02870,HOME,PL_W1163968780
P02870,WORK,PL_N2342899751
P02870,CHILD_SCHOOL,PL_W121872356
P02871,HOME,PL_W659449276
P02871,WORK,PL_W103953728
P02872,HOME,PL_W704232371
P02872,WORK,PL_N8680020485
P02872,CHILD_SCHOOL,PL_W195969125
P02873,HOME,PL_W41405389
P02873,WORK,PL_W676415515
P02873,CHILD_SCHOOL,PL_W36747097
P02874,HOME,PL_W703932818
P02874,WORK,PL_W660836773
P02875,HOME,PL_W659252230
P02875,WORK,PL_N6593955525
P02875,CHILD_SCHOOL,PL_W121969533
P02876,HOME,PL_W661840271
P02876,WORK,PL_W51187025
P02877,HOME,PL_W770873613
P02877,WORK,PL_N4020625320
P02878,HOME,PL_W32667517
P02878,WORK,PL_W300884213
P02878,CHILD_SCHOOL,PL_W36747098
P02879,HOME,PL_W31754596
P02879,WORK,PL_W127491088
P02880,HOME,PL_W170051472
P02880,WORK,PL_N1444977125
P02880,CHILD_SCHOOL,PL_W36952003
P02881,HOME,PL_W660830107
P02881,WORK,PL_W804386850
P02882,HOME,PL_W281847065
P02882,WORK,PL_W1034589148
P02882,CHILD_SCHOOL,PL_W36543325
P02883,HOME,PL_W705519685
P02883,WORK,PL_N6561482375
P02884,HOME,PL_W41405386
P02884,WORK,PL_W366234299
P02885,HOME,PL_W659731198
P02885,WORK,PL_N5441763273
P02886,HOME,PL_W659830909
P02886,WORK,PL_N3059891513
P02887,HOME,PL_W662094949
P02887,WORK,PL_W670272335
P02888,HOME,PL_W706078535
P02888,WORK,PL_W659629198
P02889,HOME,PL_W661050258
P02889,WORK,PL_N13198723259
P02890,HOME,PL_W705529526
P02890,UNIVERSITY,PL_N401521720
P02891,HOME,PL_W702145959
P02891,WORK,PL_W34320502
P02892,HOME,PL_W662711511
P02892,WORK,PL_N13428919222
P02893,HOME,PL_W220396450
P02893,WORK,PL_W220396450
P02893,CHILD_SCHOOL,PL_W41841601
P02894,HOME,PL_W334729121
P02894,WORK,PL_W661049306
P02895,HOME,PL_W659731902
P02895,WORK,PL_W662150197
P02895,CHILD_SCHOOL,PL_W186575106
P02896,HOME,PL_W704995234
P02896,WORK,PL_W704995234
P02897,HOME,PL_W924866605
P02897,WORK,PL_W657979227
P02898,HOME,PL_W33725436
P02898,WORK,PL_W113438143
P02899,HOME,PL_W34777544
P02899,WORK,PL_N59566254
P02900,HOME,PL_W706093829
P02900,WORK,PL_N7348631702
P02901,HOME,PL_W660633972
P02901,WORK,PL_W427221312
P02902,HOME,PL_W660838565
P02902,WORK,PL_W93832543
P02902,CHILD_SCHOOL,PL_N12968468121
P02903,HOME,PL_W31451201
P02903,WORK,PL_W31451201
P02903,CHILD_SCHOOL,PL_W705563029
P02904,HOME,PL_W1204496491
P02904,WORK,PL_W335578151
P02904,CHILD_SCHOOL,PL_W705845654
P02905,HOME,PL_W659335313
P02905,WORK,PL_N1141446130
P02906,HOME,PL_W258559002
P02906,WORK,PL_W258236803
P02906,CHILD_SCHOOL,PL_W195493031
P02907,HOME,PL_W659830909
P02907,WORK,PL_W31366344
P02907,CHILD_SCHOOL,PL_N2123097074
P02908,HOME,PL_W659447229
P02908,WORK,PL_N7528939009
P02908,CHILD_SCHOOL,PL_W37409510
P02909,HOME,PL_W660584126
P02909,WORK,PL_N14049964870
P02909,CHILD_SCHOOL,PL_W703423111
P02910,HOME,PL_W703776817
P02910,WORK,PL_N12319606737
P02911,HOME,PL_W661777502
P02911,WORK,PL_W659629256
P02911,CHILD_SCHOOL,PL_W143657503
P02912,HOME,PL_W662389479
P02912,WORK,PL_W696803995
P02913,HOME,PL_W660568826
P02913,WORK,PL_W56223144
P02913,CHILD_SCHOOL,PL_N534020733
P02914,HOME,PL_W31754493
P02914,WORK,PL_W659833291
P02915,HOME,PL_W705845652
P02915,WORK,PL_W677922595
P02915,CHILD_SCHOOL,PL_W822689779
P02916,HOME,PL_W659446260
P02916,WORK,PL_W1419698577
P02917,HOME,PL_W114706475
P02917,WORK,PL_W796654942
P02917,CHILD_SCHOOL,PL_W14608518
P02918,HOME,PL_W148161367
P02918,WORK,PL_W43804824
P02918,CHILD_SCHOOL,PL_W35836503
P02919,HOME,PL_W661921517
P02919,WORK,PL_W41950525
P02919,CHILD_SCHOOL,PL_W35800887
P02920,HOME,PL_W661049594
P02920,WORK,PL_W247560900
P02920,CHILD_SCHOOL,PL_W688267159
P02921,HOME,PL_W31757274
P02921,WORK,PL_W301181895
P02922,HOME,PL_W31617606
P02922,WORK,PL_W1395777494
P02923,HOME,PL_W659444573
P02923,WORK,PL_W991358857
P02924,HOME,PL_W1204906932
P02924,WORK,PL_W60609247
P02924,CHILD_SCHOOL,PL_W170267116
P02925,HOME,PL_W704292286
P02925,WORK,PL_W27767637
P02926,HOME,PL_W662726033
P02926,WORK,PL_W43417475
P02927,HOME,PL_W978051267
P02927,WORK,PL_W34615186
P02927,CHILD_SCHOOL,PL_W36791041
P02928,HOME,PL_W31617614
P02928,WORK,PL_W804360805
P02929,HOME,PL_W661920425
P02929,WORK,PL_N7707202341
P02930,HOME,PL_W662388518
P02930,WORK,PL_W34571353
P02931,HOME,PL_W661050725
P02931,WORK,PL_W589934422
P02931,CHILD_SCHOOL,PL_W34617346
P02932,HOME,PL_W31756382
P02932,WORK,PL_W659581411
P02933,HOME,PL_W660633241
P02933,WORK,PL_W234058570
P02933,CHILD_SCHOOL,PL_W503478885
P02934,HOME,PL_W662176799
P02934,WORK,PL_N6561487994
P02935,HOME,PL_W36888102
P02935,WORK,PL_W59252690
P02936,HOME,PL_W122359518
P02936,WORK,PL_W663313968
P02936,CHILD_SCHOOL,PL_W224671171
P02937,HOME,PL_W661050535
P02937,WORK,PL_W115218826
P02937,CHILD_SCHOOL,PL_W688047029
P02938,HOME,PL_W703776817
P02938,WORK,PL_N6340610376
P02938,CHILD_SCHOOL,PL_W37409510
P02939,HOME,PL_W702557441
P02939,WORK,PL_N3507800793
P02939,CHILD_SCHOOL,PL_W179214961
P02940,HOME,PL_W558836980
P02940,WORK,PL_W558836980
P02941,HOME,PL_W770873612
P02941,WORK,PL_N4004435204
P02942,HOME,PL_W31451005
P02942,WORK,PL_W31451005
P02943,HOME,PL_W572760343
P02943,WORK,PL_N14029874771
P02943,CHILD_SCHOOL,PL_W33725547
P02944,HOME,PL_W661276130
P02944,WORK,PL_W183248448
P02944,CHILD_SCHOOL,PL_W36332039
P02945,HOME,PL_W659453335
P02945,WORK,PL_N5166313532
P02945,CHILD_SCHOOL,PL_W255480069
P02946,HOME,PL_W704232366
P02946,WORK,PL_N11815693684
P02947,HOME,PL_W660569605
P02947,UNIVERSITY,PL_W702100748
P02948,HOME,PL_W31451004
P02948,WORK,PL_W113438143
P02948,CHILD_SCHOOL,PL_W24501824
P02949,HOME,PL_W229483488
P02949,WORK,PL_N6873273229
P02949,CHILD_SCHOOL,PL_W226096987
P02950,HOME,PL_W659447167
P02950,WORK,PL_W364192023
P02950,CHILD_SCHOOL,PL_W163146271
P02951,HOME,PL_W31754572
P02951,WORK,PL_N1392078146
P02951,CHILD_SCHOOL,PL_W36331867
P02952,HOME,PL_W33036597
P02952,WORK,PL_W288357286
P02953,HOME,PL_W661049059
P02953,WORK,PL_W659840213
P02953,CHILD_SCHOOL,PL_W705565520
P02954,HOME,PL_W705132823
P02954,WORK,PL_W409263552
P02955,HOME,PL_W31619128
P02955,WORK,PL_N7750329984
P02956,HOME,PL_W62354003
P02956,WORK,PL_W27767625
P02956,CHILD_SCHOOL,PL_W703420516
P02957,HOME,PL_W31757792
P02957,WORK,PL_W660624564
P02958,HOME,PL_W41405389
P02958,WORK,PL_W61760169
P02958,CHILD_SCHOOL,PL_W36543326
P02959,HOME,PL_W770873613
P02959,WORK,PL_W659321709
P02959,CHILD_SCHOOL,PL_W36543320
P02960,HOME,PL_W661956673
P02960,WORK,PL_W93811509
P02961,HOME,PL_W31619122
P02961,WORK,PL_W804360806
P02962,HOME,PL_W924866606
P02962,WORK,PL_W55036397
P02963,HOME,PL_W661825062
P02963,WORK,PL_N4589492969
P02964,HOME,PL_W1204537081
P02964,WORK,PL_N2806099821
P02965,HOME,PL_W705507594
P02965,WORK,PL_N12995864482
P02966,HOME,PL_W662762053
P02966,WORK,PL_W32326392
P02967,HOME,PL_W704634887
P02967,WORK,PL_W495079992
P02967,CHILD_SCHOOL,PL_W703414558
P02968,HOME,PL_W661568734
P02968,WORK,PL_N4288385077
P02969,HOME,PL_W659733533
P02969,WORK,PL_N7881378606
P02969,CHILD_SCHOOL,PL_N7659648005
P02970,HOME,PL_W220396450
P02970,WORK,PL_W24008085
P02970,CHILD_SCHOOL,PL_W65239313
P02971,HOME,PL_W660569766
P02971,WORK,PL_W32326189
P02971,CHILD_SCHOOL,PL_W36791041
P02972,HOME,PL_W226958989
P02972,WORK,PL_N5670812719
P02973,HOME,PL_W659730208
P02973,WORK,PL_N6318936250
P02973,CHILD_SCHOOL,PL_N5444147981
P02974,HOME,PL_W704634888
P02974,WORK,PL_W466642019
P02975,HOME,PL_W32667517
P02975,WORK,PL_W304467254
P02975,CHILD_SCHOOL,PL_W35836503
P02976,HOME,PL_W662761427
P02976,WORK,PL_W1067627897
P02977,HOME,PL_W1202683420
P02977,WORK,PL_W58271371
P02977,CHILD_SCHOOL,PL_W29196647
P02978,HOME,PL_W702160456
P02978,WORK,PL_N2478463555
P02979,HOME,PL_W704634888
P02979,WORK,PL_W662213143
P02980,HOME,PL_W662094816
P02980,WORK,PL_N560227439
P02981,HOME,PL_W661331493
P02981,WORK,PL_N11053297832
P02982,HOME,PL_W704946495
P02982,WORK,PL_W34414733
P02982,CHILD_SCHOOL,PL_W34777564
P02983,HOME,PL_W660600662
P02983,WORK,PL_W679964155
P02984,HOME,PL_W660348292
P02984,WORK,PL_W951863525
P02985,HOME,PL_W706080726
P02985,WORK,PL_W663518487
P02986,HOME,PL_W31622235
P02986,WORK,PL_W31622235
P02986,CHILD_SCHOOL,PL_W31756363
P02987,HOME,PL_W31754688
P02987,UNIVERSITY,PL_N12091108919
P02988,HOME,PL_W705011687
P02988,WORK,PL_N12996234436
P02989,HOME,PL_W34777541
P02989,WORK,PL_N1205834888
P02990,HOME,PL_W31754569
P02990,WORK,PL_W32539286
P02991,HOME,PL_W31617612
P02991,WORK,PL_N13970706105
P02992,HOME,PL_W706192716
P02992,WORK,PL_W271771495
P02992,CHILD_SCHOOL,PL_W71269572
P02993,HOME,PL_W705218734
P02993,WORK,PL_W675497569
P02993,CHILD_SCHOOL,PL_W32121744
P02994,HOME,PL_W662761269
P02994,WORK,PL_W1246765465
P02994,CHILD_SCHOOL,PL_W41364187
P02995,HOME,PL_W702560110
P02995,UNIVERSITY,PL_W676443514
P02995,CHILD_SCHOOL,PL_W34228911
P02996,HOME,PL_W705882026
P02996,WORK,PL_W77739672
P02997,HOME,PL_W660603448
P02997,WORK,PL_W57385304
P02997,CHILD_SCHOOL,PL_W34617709
P02998,HOME,PL_W659460662
P02998,WORK,PL_N6711391666
P02998,CHILD_SCHOOL,PL_W41364187
P02999,HOME,PL_W662175263
P02999,WORK,PL_N5176791511
P03000,HOME,PL_W702167759
P03000,WORK,PL_N3957196268
P03001,HOME,PL_W531109678
P03001,WORK,PL_W141693951
P03002,HOME,PL_W660569644
P03002,WORK,PL_W660569644
P03003,HOME,PL_W216295014
P03003,WORK,PL_W122204658
P03004,HOME,PL_W31754690
P03004,WORK,PL_W531098554
P03005,HOME,PL_W943421439
P03005,WORK,PL_W33849252
P03006,HOME,PL_W659838052
P03006,WORK,PL_W676104931
P03006,CHILD_SCHOOL,PL_W224809461
P03007,HOME,PL_W233647044
P03007,WORK,PL_W34582830
P03007,CHILD_SCHOOL,PL_W34228912
P03008,HOME,PL_W34229573
P03008,WORK,PL_N281664356
P03008,CHILD_SCHOOL,PL_W760840673
P03009,HOME,PL_W705563027
P03009,WORK,PL_W705563027
P03010,HOME,PL_W924866606
P03010,WORK,PL_N12995864449
P03010,CHILD_SCHOOL,PL_W179180309
P03011,HOME,PL_W870609774
P03011,WORK,PL_N5441888147
P03012,HOME,PL_W705132830
P03012,WORK,PL_N14067313670
P03012,CHILD_SCHOOL,PL_W24986415
P03013,HOME,PL_W659341083
P03013,WORK,PL_W58854900
P03013,CHILD_SCHOOL,PL_W25366324
P03014,HOME,PL_W705882028
P03014,UNIVERSITY,PL_N10977886210
P03015,HOME,PL_W661779551
P03015,WORK,PL_W662441652
P03016,HOME,PL_W41405397
P03016,WORK,PL_N12242462504
P03017,HOME,PL_W767378203
P03017,WORK,PL_N14029887157
P03017,CHILD_SCHOOL,PL_W34617361
P03018,HOME,PL_W662711947
P03018,WORK,PL_N9821236068
P03019,HOME,PL_W31617620
P03019,WORK,PL_W115222390
P03019,CHILD_SCHOOL,PL_W224818044
P03020,HOME,PL_W660838262
P03020,WORK,PL_W660838262
P03021,HOME,PL_W31757869
P03021,WORK,PL_W34551228
P03022,HOME,PL_W659334322
P03022,WORK,PL_W33806242
P03023,HOME,PL_W636033816
P03023,WORK,PL_N7578613297
P03024,HOME,PL_W31756306
P03024,WORK,PL_W56062949
P03025,HOME,PL_W660867337
P03025,WORK,PL_W32610516
P03026,HOME,PL_W170052637
P03026,WORK,PL_W55036397
P03027,HOME,PL_W34229572
P03027,WORK,PL_W58335971
P03028,HOME,PL_W662143473
P03028,WORK,PL_W181032381
P03028,CHILD_SCHOOL,PL_W36543326
P03029,HOME,PL_W687185986
P03029,WORK,PL_W804360805
P03030,HOME,PL_W659445231
P03030,WORK,PL_W679046739
P03030,CHILD_SCHOOL,PL_W121969533
P03031,HOME,PL_W704287221
P03031,WORK,PL_N12250879245
P03031,CHILD_SCHOOL,PL_W688269003
P03032,HOME,PL_W31373435
P03032,WORK,PL_W678433693
P03032,CHILD_SCHOOL,PL_W224136221
P03033,HOME,PL_W660980995
P03033,WORK,PL_W44076451
P03034,HOME,PL_W31754471
P03034,WORK,PL_W61698932
P03034,CHILD_SCHOOL,PL_W34769382
P03035,HOME,PL_W659250009
P03035,WORK,PL_W661957385
P03035,CHILD_SCHOOL,PL_W122301356
P03036,HOME,PL_W862155766
P03036,WORK,PL_W162607309
P03037,HOME,PL_W706192713
P03037,WORK,PL_W32556100
P03038,HOME,PL_W661635377
P03038,WORK,PL_W659588095
P03038,CHILD_SCHOOL,PL_W33541185
P03039,HOME,PL_W31616721
P03039,WORK,PL_W35491449
P03039,CHILD_SCHOOL,PL_W33396855
P03040,HOME,PL_W36791498
P03040,WORK,PL_W657935222
P03040,CHILD_SCHOOL,PL_W220920995
P03041,HOME,PL_W33036598
P03041,WORK,PL_N9759821353
P03041,CHILD_SCHOOL,PL_W704292292
P03042,HOME,PL_W705218759
P03042,WORK,PL_W60609247
P03043,HOME,PL_W659455123
P03043,WORK,PL_W34585677
P03043,CHILD_SCHOOL,PL_W56127102
P03044,HOME,PL_W1202408288
P03044,WORK,PL_W443995276
P03045,HOME,PL_W31756387
P03045,WORK,PL_W34587440
P03045,CHILD_SCHOOL,PL_W42149102
P03046,HOME,PL_W43804991
P03046,WORK,PL_W663828131
P03047,HOME,PL_W661777496
P03047,WORK,PL_W659129634
P03047,CHILD_SCHOOL,PL_W688045884
P03048,HOME,PL_W704196073
P03048,WORK,PL_W659440585
P03048,CHILD_SCHOOL,PL_W33396453
P03049,HOME,PL_W659460712
P03049,WORK,PL_W1042084198
P03049,CHILD_SCHOOL,PL_W25366282
P03050,HOME,PL_W659547038
P03050,WORK,PL_W659547038
P03050,CHILD_SCHOOL,PL_W34228913
P03051,HOME,PL_W32455659
P03051,WORK,PL_W32455659
P03052,HOME,PL_W661276270
P03052,WORK,PL_W680624940
P03053,HOME,PL_W34777539
P03053,WORK,PL_N600252817
P03054,HOME,PL_W467510086
P03054,WORK,PL_W1391063636
P03055,HOME,PL_W55547148
P03055,WORK,PL_W55547148
P03055,CHILD_SCHOOL,PL_W42525407
P03056,HOME,PL_W705010187
P03056,WORK,PL_N5709235622
P03057,HOME,PL_W978051266
P03057,WORK,PL_W703929744
P03057,CHILD_SCHOOL,PL_W684083281
P03058,HOME,PL_W894580866
P03058,WORK,PL_N9894144433
P03058,CHILD_SCHOOL,PL_W36332059
P03059,HOME,PL_W705011695
P03059,WORK,PL_W943602453
P03060,HOME,PL_W706078569
P03060,WORK,PL_W661950696
P03061,HOME,PL_W660569286
P03061,WORK,PL_W455610181
P03061,CHILD_SCHOOL,PL_W33503129
P03062,HOME,PL_W391472124
P03062,WORK,PL_W391472124
P03062,CHILD_SCHOOL,PL_W220920995
P03063,HOME,PL_W32122685
P03063,WORK,PL_W663315307
P03064,HOME,PL_W659445734
P03064,WORK,PL_W56238414
P03064,CHILD_SCHOOL,PL_W226096987
P03065,HOME,PL_W31619122
P03065,WORK,PL_W25420435
P03065,CHILD_SCHOOL,PL_W225582647
P03066,HOME,PL_W978051266
P03066,WORK,PL_W521680607
P03067,HOME,PL_W659830741
P03067,WORK,PL_W25033696
P03068,HOME,PL_W32455673
P03068,WORK,PL_W1174697423
P03069,HOME,PL_W659455066
P03069,WORK,PL_N12791116598
P03069,CHILD_SCHOOL,PL_W417888719
P03070,HOME,PL_W31619119
P03070,WORK,PL_N816429709
P03071,HOME,PL_W31754521
P03071,WORK,PL_W34587722
P03071,CHILD_SCHOOL,PL_W35545754
P03072,HOME,PL_W31756391
P03072,WORK,PL_W31373098
P03073,HOME,PL_W704993424
P03073,WORK,PL_N11117950315
P03074,HOME,PL_W705844124
P03074,WORK,PL_N13137063865
P03074,CHILD_SCHOOL,PL_W184368203
P03075,HOME,PL_W705121013
P03075,WORK,PL_W256116927
P03075,CHILD_SCHOOL,PL_W822689779
P03076,HOME,PL_W1410990461
P03076,WORK,PL_W27778414
P03077,HOME,PL_W31757254
P03077,WORK,PL_W59036049
P03078,HOME,PL_W705507588
P03078,WORK,PL_W616121212
P03079,HOME,PL_W661919944
P03079,WORK,PL_W613933547
P03079,CHILD_SCHOOL,PL_W36544304
P03080,HOME,PL_W705529518
P03080,WORK,PL_W65592644
P03080,CHILD_SCHOOL,PL_W36728598
P03081,HOME,PL_W659547261
P03081,UNIVERSITY,PL_W23447424
P03082,HOME,PL_W661469883
P03082,WORK,PL_W703427644
P03082,CHILD_SCHOOL,PL_N7751979185
P03083,HOME,PL_W660819774
P03083,UNIVERSITY,PL_N2884419126
P03084,HOME,PL_W1278173716
P03084,WORK,PL_N321552029
P03085,HOME,PL_W659830402
P03085,WORK,PL_W1512354302
