person_id,organization_id,team_id,member_role,work_place_id,match_distance_m,match_confidence
P01814,ORG_N1409150868,ORG_N1409150868_T001,餐厅服务员,PL_N1409150868,0.0,verified
P01815,ORG_UNRES_W704945381,ORG_UNRES_W704945381_T001,销售代表,PL_W704945381,0.0,unresolved
P01816,ORG_W23447514,ORG_W23447514_T001,本科生,PL_W23447514,0.0,verified
P01817,ORG_N4327345823,ORG_N4327345823_T001,销售代表,PL_N4327345823,0.0,verified
P01818,ORG_N4245245862,ORG_N4245245862_T001,客户专员,PL_N4245245862,0.0,verified
P01819,ORG_N2883876001,ORG_N2883876001_T001,项目经理,PL_W659094365,12.2,high
P01820,ORG_N13996095201,ORG_N13996095201_T001,翻译,PL_N13996095201,0.0,verified
P01821,ORG_W1164324731,ORG_W1164324731_T001,房产经纪,PL_W1266341139,5.8,high
P01822,ORG_N3009597791,ORG_N3009597791_T001,会计,PL_N3009597791,0.0,verified
P01823,ORG_UNRES_W187814126,ORG_UNRES_W187814126_T001,销售经理,PL_W187814126,0.0,unresolved
P01824,ORG_UNRES_W662775113,ORG_UNRES_W662775113_T001,卡车司机,PL_W662775113,0.0,unresolved
P01825,ORG_N11818755964,ORG_N11818755964_T001,财务专员,PL_W80378497,2.1,high
P01826,ORG_N6545342870,ORG_N6545342870_T001,保安,PL_N6545342870,0.0,verified
P01827,ORG_N6356497976,ORG_N6356497976_T001,咨询顾问,PL_N6356497976,0.0,verified
P01828,ORG_W61759776,ORG_W61759776_T001,本科生,PL_W61759776,0.0,verified
P01829,ORG_N7684885171,ORG_N7684885171_T001,私教,PL_N7684885171,0.0,verified
P01830,ORG_W663314286,ORG_W663314286_T001,高级数据分析师,PL_W663314286,0.0,verified
P01831,ORG_N10937916050,ORG_N10937916050_T001,会计,PL_N10937916050,0.0,verified
P01832,ORG_W66967683,ORG_W66967683_T001,软件工程师,PL_W66967683,0.0,verified
P01833,ORG_W662448663,ORG_W662448663_T001,财务主管,PL_W662448663,0.0,verified
P01834,ORG_UNRES_W674557290,ORG_UNRES_W674557290_T001,电工,PL_W674557290,0.0,unresolved
P01835,ORG_W32462505,ORG_W32462505_T001,维修技师,PL_W32462505,0.0,verified
P01836,ORG_W1527638249,ORG_W1527638249_T001,咨询顾问,PL_W1527638249,0.0,verified
P01837,ORG_N10838177365,ORG_N10838177365_T001,产品经理,PL_W57385297,21.2,high
P01838,ORG_W31620421,ORG_W31620421_T001,行政专员,PL_W31620421,0.0,verified
P01839,ORG_W61759776,ORG_W61759776_T001,本科生,PL_W61759776,0.0,verified
P01840,ORG_UNRES_W66969420,ORG_UNRES_W66969420_T001,销售代表,PL_W66969420,0.0,unresolved
P01841,ORG_N12819212196,ORG_N12819212196_T001,本科生,PL_N12819212196,0.0,verified
P01842,ORG_N2681580824,ORG_N2681580824_T001,硕士研究生,PL_N2681580824,0.0,verified
P01843,ORG_UNRES_W336096449,ORG_UNRES_W336096449_T001,独立承包商,PL_W336096449,0.0,unresolved
P01844,ORG_N6680642264,ORG_N6680642264_T001,私教,PL_N6680642264,0.0,verified
P01845,ORG_N7640431530,ORG_N7640431530_T001,健身教练,PL_N7640431530,0.0,verified
P01846,ORG_N12995864475,ORG_N12995864475_T001,数据分析师,PL_N12995864475,0.0,verified
P01847,ORG_N6584764661,ORG_N6584764661_T001,咖啡师,PL_N6584764661,0.0,verified
P01848,ORG_UNRES_W307236254,ORG_UNRES_W307236254_T001,HR经理,PL_W307236254,0.0,unresolved
P01849,ORG_N7195447621,ORG_N7195447621_T001,收银员,PL_N7195447621,0.0,verified
P01850,ORG_N7580608938,ORG_N7580608938_T001,房产经纪,PL_W1226256410,63.6,medium
P01851,ORG_UNRES_W690912364,ORG_UNRES_W690912364_T001,搬运工,PL_W690912364,0.0,unresolved
P01852,ORG_N577454544,ORG_N577454544_T001,高级运营专员,PL_W147496461,77.1,medium
P01853,ORG_N7751950341,ORG_N7751950341_T001,本科生,PL_N7751950341,0.0,verified
P01854,ORG_W659340611,ORG_W659340611_T001,自媒体从业者,PL_W659340611,0.0,verified
P01855,ORG_UNRES_W661951783,ORG_UNRES_W661951783_T001,客户专员,PL_W661951783,0.0,unresolved
P01856,ORG_UNRES_W62361719,ORG_UNRES_W62361719_T001,设计师,PL_W62361719,0.0,unresolved
P01857,ORG_N6321490753,ORG_N6321490753_T001,收银员,PL_N6321490753,0.0,verified
P01858,ORG_UNRES_W659587797,ORG_UNRES_W659587797_T001,客户经理,PL_W659587797,0.0,unresolved
P01859,ORG_UNRES_W658960777,ORG_UNRES_W658960777_T001,设计师,PL_W658960777,0.0,unresolved
P01860,ORG_UNRES_W662500484,ORG_UNRES_W662500484_T001,自媒体从业者,PL_W662500484,0.0,unresolved
P01861,ORG_UNRES_W678437135,ORG_UNRES_W678437135_T001,HR经理,PL_W678437135,0.0,unresolved
P01862,ORG_UNRES_W804365959,ORG_UNRES_W804365959_T001,销售经理,PL_W804365959,0.0,unresolved
P01863,ORG_N12358026498,ORG_N12358026498_T001,销售经理,PL_N12358026498,0.0,verified
P01864,ORG_UNRES_W659587780,ORG_UNRES_W659587780_T001,软件工程师,PL_W659587780,0.0,unresolved
P01865,ORG_W55896876,ORG_W55896876_T001,酒店服务人员,PL_W55896876,0.0,verified
P01866,ORG_UNRES_W1525237523,ORG_UNRES_W1525237523_T001,汽车技师,PL_W1525237523,0.0,unresolved
P01867,ORG_UNRES_W1275510418,ORG_UNRES_W1275510418_T001,摄影师,PL_W1275510418,0.0,unresolved
P01868,ORG_N10905345296,ORG_N10905345296_T001,健身教练,PL_N10905345296,0.0,verified
P01869,ORG_UNRES_W658954875,ORG_UNRES_W658954875_T001,行政专员,PL_W658954875,0.0,unresolved
P01870,ORG_N6763993703,ORG_N6763993703_T001,房产经纪,PL_N6763993703,0.0,verified
P01871,ORG_W416989000,ORG_W416989000_T001,酒店服务人员,PL_W416989000,0.0,verified
P01872,ORG_N6363176124,ORG_N6363176124_T001,项目经理,PL_N6363176124,0.0,verified
P01873,ORG_UNRES_W62358761,ORG_UNRES_W62358761_T001,销售经理,PL_W62358761,0.0,unresolved
P01874,ORG_UNRES_W703255154,ORG_UNRES_W703255154_T001,客户专员,PL_W703255154,0.0,unresolved
P01875,ORG_UNRES_W442979488,ORG_UNRES_W442979488_T001,高级数据分析师,PL_W442979488,0.0,unresolved
P01876,ORG_W43805112,ORG_W43805112_T001,HR经理,PL_W43805112,0.0,verified
P01877,ORG_N6550466753,ORG_N6550466753_T001,项目经理,PL_N6550466753,0.0,verified
P01878,ORG_N6547808727,ORG_N6547808727_T001,理发师,PL_N6547808727,0.0,verified
P01879,ORG_UNRES_W659445592,ORG_UNRES_W659445592_T001,翻译,PL_W659445592,0.0,unresolved
P01880,ORG_W27767625,ORG_W27767625_T001,HR经理,PL_W27767625,0.0,verified
P01881,ORG_N2548856098,ORG_N2548856098_T001,软件工程师,PL_W676108757,49.3,medium
P01882,ORG_N2968817518,ORG_N2968817518_T001,餐厅服务员,PL_N2968817518,0.0,verified
P01883,ORG_UNRES_W333520129,ORG_UNRES_W333520129_T001,仓库操作员,PL_W333520129,0.0,unresolved
P01884,ORG_UNRES_W70513855,ORG_UNRES_W70513855_T001,搬运工,PL_W70513855,0.0,unresolved
P01885,ORG_UNRES_W558037232,ORG_UNRES_W558037232_T001,自媒体从业者,PL_W558037232,0.0,unresolved
P01886,ORG_N6589641228,ORG_N6589641228_T001,零售店员,PL_N6589641228,0.0,verified
P01887,ORG_UNRES_W31622243,ORG_UNRES_W31622243_T001,独立程序员,PL_W31622243,0.0,unresolved
P01888,ORG_W180193897,ORG_W180193897_T001,汽车技师,PL_W180193897,0.0,verified
P01889,ORG_N13717357288,ORG_N13717357288_T001,自由销售,PL_N13717357288,0.0,verified
P01890,ORG_W32556080,ORG_W32556080_T001,销售经理,PL_W32556080,0.0,verified
P01891,ORG_W122205423,ORG_W122205423_T002,高级数据分析师,PL_W122205423,0.0,verified
P01892,ORG_N11854661709,ORG_N11854661709_T001,理发师,PL_N11854661709,0.0,verified
P01893,ORG_N13374713725,ORG_N13374713725_T001,本科生,PL_N13374713725,0.0,verified
P01894,ORG_N4030226425,ORG_N4030226425_T001,运营专员,PL_W161271583,71.8,medium
P01895,ORG_W62058577,ORG_W62058577_T001,软件工程师,PL_W62058577,0.0,verified
P01896,ORG_N6543870360,ORG_N6543870360_T001,采购专员,PL_N6543870360,0.0,verified
P01897,ORG_W27767642,ORG_W27767642_T001,独立程序员,PL_W27767642,0.0,verified
P01898,ORG_N13946558449,ORG_N13946558449_T001,采购经理,PL_N13946558449,0.0,verified
P01899,ORG_UNRES_W525981083,ORG_UNRES_W525981083_T001,自由设计师,PL_W525981083,0.0,unresolved
P01900,ORG_W31373085,ORG_W31373085_T001,自由设计师,PL_W31373085,0.0,verified
P01901,ORG_UNRES_W1302155974,ORG_UNRES_W1302155974_T001,销售代表,PL_W1302155974,0.0,unresolved
P01902,ORG_UNRES_W146416648,ORG_UNRES_W146416648_T001,独立承包商,PL_W146416648,0.0,unresolved
P01903,ORG_W34582257,ORG_W34582257_T001,房产经纪,PL_W34582257,0.0,verified
P01904,ORG_N13667122343,ORG_N13667122343_T001,客户专员,PL_W705529533,47.9,medium
P01905,ORG_UNRES_W659731800,ORG_UNRES_W659731800_T001,建筑工人,PL_W659731800,0.0,unresolved
P01906,ORG_W61511473,ORG_W61511473_T001,酒店前台,PL_W61511473,0.0,verified
P01907,ORG_W943701267,ORG_W943701267_T001,高级数据分析师,PL_W943701267,0.0,verified
P01908,ORG_N11270397153,ORG_N11270397153_T001,健身教练,PL_N11270397153,0.0,verified
P01909,ORG_W27268157,ORG_W27268157_T001,销售经理,PL_W27268157,0.0,verified
P01910,ORG_N12149933051,ORG_N12149933051_T001,行政专员,PL_N12149933051,0.0,verified
P01911,ORG_N8550950821,ORG_N8550950821_T001,产品经理,PL_W61759778,10.7,high
P01912,ORG_UNRES_W56064200,ORG_UNRES_W56064200_T001,焊工,PL_W56064200,0.0,unresolved
P01913,ORG_W79671067,ORG_W79671067_T001,搬运工,PL_W79671067,0.0,verified
P01914,ORG_W55031045,ORG_W55031045_T001,酒店服务人员,PL_W55031045,0.0,verified
P01915,ORG_N6584647563,ORG_N6584647563_T001,理发师,PL_N6584647563,0.0,verified
P01916,ORG_N295326041,ORG_N295326041_T001,零售店员,PL_N295326041,0.0,verified
P01917,ORG_N7578613303,ORG_N7578613303_T001,零售店员,PL_N7578613303,0.0,verified
P01918,ORG_W31963779,ORG_W31963779_T001,财务专员,PL_W31963779,0.0,verified
P01919,ORG_UNRES_W660836778,ORG_UNRES_W660836778_T001,焊工,PL_W660836778,0.0,unresolved
P01920,ORG_UNRES_W97256645,ORG_UNRES_W97256645_T001,建筑工人,PL_W97256645,0.0,unresolved
P01921,ORG_W804454883,ORG_W804454883_T001,采购专员,PL_W60609247,95.8,medium
P01922,ORG_N6402291800,ORG_N6402291800_T001,美容师,PL_N6402291800,0.0,verified
P01923,ORG_N6386975407,ORG_N6386975407_T001,理发师,PL_N6386975407,0.0,verified
P01924,ORG_W306715327,ORG_W306715327_T001,客户专员,PL_W306715327,0.0,verified
P01925,ORG_N13885890639,ORG_N13885890639_T001,硕士研究生,PL_N13885890639,0.0,verified
P01926,ORG_UNRES_W658487090,ORG_UNRES_W658487090_T001,仓库操作员,PL_W658487090,0.0,unresolved
P01927,ORG_W25491342,ORG_W25491342_T002,厨师,PL_W25491342,0.0,verified
P01928,ORG_N1907558541,ORG_N1907558541_T001,高级软件工程师,PL_N1907558541,0.0,verified
P01929,ORG_W58567280,ORG_W58567280_T001,安装工,PL_W58567280,0.0,verified
P01930,ORG_UNRES_W516728742,ORG_UNRES_W516728742_T001,销售代表,PL_W516728742,0.0,unresolved
P01931,ORG_UNRES_W685825631,ORG_UNRES_W685825631_T001,卡车司机,PL_W685825631,0.0,unresolved
P01932,ORG_N12091108917,ORG_N12091108917_T001,咖啡师,PL_N12091108917,0.0,verified
P01933,ORG_W661192936,ORG_W661192936_T001,汽车技师,PL_W661192936,0.0,verified
P01934,ORG_N3467065129,ORG_N3467065129_T001,网店经营者,PL_N3467065129,0.0,verified
P01935,ORG_W34614474,ORG_W34614474_T002,销售经理,PL_W34614474,0.0,verified
P01936,ORG_W27767640,ORG_W27767640_T001,酒店服务人员,PL_W27767640,0.0,verified
P01937,ORG_W61759776,ORG_W61759776_T001,硕士研究生,PL_W61759776,0.0,verified
P01938,ORG_W65592644,ORG_W65592644_T001,设计师,PL_W65592644,0.0,verified
P01939,ORG_UNRES_W705109205,ORG_UNRES_W705109205_T001,客户经理,PL_W705109205,0.0,unresolved
P01940,ORG_N3925813275,ORG_N3925813275_T001,设计师,PL_N3925813275,0.0,verified
P01941,ORG_N7751993192,ORG_N7751993192_T001,餐厅服务员,PL_N7751993192,0.0,verified
P01942,ORG_N783499436,ORG_N783499436_T001,博士研究生,PL_N783499436,0.0,verified
P01943,ORG_W31963779,ORG_W31963779_T001,销售代表,PL_W31963779,0.0,verified
P01944,ORG_N12838400290,ORG_N12838400290_T001,部门经理,PL_N12838400290,0.0,verified
P01945,ORG_N491599552,ORG_N491599552_T001,软件工程师,PL_W56057408,10.8,high
P01946,ORG_W10334999,ORG_W10334999_T001,高级软件工程师,PL_W10334999,0.0,verified
P01947,ORG_N8946608036,ORG_N8946608036_T001,项目经理,PL_N8946608036,0.0,verified
P01948,ORG_UNRES_W674772108,ORG_UNRES_W674772108_T001,采购经理,PL_W674772108,0.0,unresolved
P01949,ORG_N401521720,ORG_N401521720_T001,本科生,PL_N401521720,0.0,verified
P01950,ORG_N9008380207,ORG_N9008380207_T001,餐厅服务员,PL_N9008380207,0.0,verified
P01951,ORG_W89636166,ORG_W89636166_T001,客户专员,PL_W89636166,0.0,verified
P01952,ORG_N6467153247,ORG_N6467153247_T001,房产经纪,PL_N6467153247,0.0,verified
P01953,ORG_UNRES_W706078568,ORG_UNRES_W706078568_T001,房产经纪,PL_W706078568,0.0,unresolved
P01954,ORG_W80378604,ORG_W80378604_T002,运营专员,PL_W80378604,0.0,verified
P01955,ORG_UNRES_W670151105,ORG_UNRES_W670151105_T001,财务专员,PL_W670151105,0.0,unresolved
P01956,ORG_UNRES_W34587723,ORG_UNRES_W34587723_T001,HR经理,PL_W34587723,0.0,unresolved
P01957,ORG_N6304924229,ORG_N6304924229_T001,会计,PL_W286526913,3.2,high
P01958,ORG_W118004701,ORG_W118004701_T001,采购专员,PL_W118004701,0.0,verified
P01959,ORG_N5262447517,ORG_N5262447517_T001,理发师,PL_N8369126004,21.1,high
P01960,ORG_UNRES_W659733275,ORG_UNRES_W659733275_T001,咨询顾问,PL_W659733275,0.0,unresolved
P01961,ORG_N5925332816,ORG_N5925332816_T001,博士研究生,PL_N5925332816,0.0,verified
P01962,ORG_UNRES_W677922600,ORG_UNRES_W677922600_T001,高级软件工程师,PL_W677922600,0.0,unresolved
P01963,ORG_N11275718892,ORG_N11275718892_T001,设计师,PL_W231011596,80.0,medium
P01964,ORG_UNRES_W703613748,ORG_UNRES_W703613748_T001,销售代表,PL_W703613748,0.0,unresolved
P01965,ORG_UNRES_W41285825,ORG_UNRES_W41285825_T001,独立程序员,PL_W41285825,0.0,unresolved
P01966,ORG_UNRES_W180423381,ORG_UNRES_W180423381_T001,焊工,PL_W180423381,0.0,unresolved
P01967,ORG_W1268267050,ORG_W1268267050_T001,硕士研究生,PL_W1268267050,0.0,verified
P01968,ORG_N11115201179,ORG_N11115201179_T001,硕士研究生,PL_N11115201179,0.0,verified
P01969,ORG_W443994557,ORG_W443994557_T001,项目经理,PL_W670995134,21.0,high
P01970,ORG_N6240358430,ORG_N6240358430_T001,保安,PL_N6240358430,0.0,verified
P01971,ORG_W367536575,ORG_W367536575_T001,酒店前台,PL_W367536575,0.0,verified
P01972,ORG_UNRES_W663315403,ORG_UNRES_W663315403_T001,采购专员,PL_W663315403,0.0,unresolved
P01973,ORG_UNRES_W194221681,ORG_UNRES_W194221681_T001,搬运工,PL_W194221681,0.0,unresolved
P01974,ORG_N9125073386,ORG_N9125073386_T001,采购经理,PL_N9125073386,0.0,verified
P01975,ORG_W455610180,ORG_W455610180_T001,行政专员,PL_W33806244,68.6,medium
P01976,ORG_UNRES_W661251276,ORG_UNRES_W661251276_T001,设备操作员,PL_W661251276,0.0,unresolved
P01977,ORG_UNRES_W797150171,ORG_UNRES_W797150171_T001,财务经理,PL_W797150171,0.0,unresolved
P01978,ORG_UNRES_W660807077,ORG_UNRES_W660807077_T001,高级产品经理,PL_W660807077,0.0,unresolved
P01979,ORG_N11195009107,ORG_N11195009107_T001,收银员,PL_N11195009107,0.0,verified
P01980,ORG_N8636979873,ORG_N8636979873_T001,采购专员,PL_N8636979873,0.0,verified
P01981,ORG_UNRES_W288101368,ORG_UNRES_W288101368_T001,配送员,PL_W288101368,0.0,unresolved
P01982,ORG_N6423814886,ORG_N6423814886_T001,销售经理,PL_W367037750,19.0,high
P01983,ORG_W673263912,ORG_W673263912_T001,电工,PL_W669998797,51.3,medium
P01984,ORG_UNRES_W34204497,ORG_UNRES_W34204497_T001,配送员,PL_W34204497,0.0,unresolved
P01985,ORG_W61759776,ORG_W61759776_T002,博士研究生,PL_W61759776,0.0,verified
P01986,ORG_W659533742,ORG_W659533742_T001,汽车技师,PL_W659533742,0.0,verified
P01987,ORG_W34517286,ORG_W34517286_T001,客户专员,PL_W34517286,0.0,verified
P01988,ORG_W34615186,ORG_W34615186_T001,运营专员,PL_W34615186,0.0,verified
P01989,ORG_UNRES_W673493644,ORG_UNRES_W673493644_T001,客户经理,PL_W673493644,0.0,unresolved
P01990,ORG_W400681136,ORG_W400681136_T001,高级项目经理,PL_W400681136,0.0,verified
P01991,ORG_UNRES_W661951742,ORG_UNRES_W661951742_T001,HR经理,PL_W661951742,0.0,unresolved
P01992,ORG_N3413571002,ORG_N3413571002_T001,高级运营专员,PL_W658300734,25.6,medium
P01993,ORG_N2826872560,ORG_N2826872560_T001,咖啡师,PL_N2826872560,0.0,verified
P01994,ORG_W1491660166,ORG_W1491660166_T001,HR经理,PL_W1491660166,0.0,verified
P01995,ORG_UNRES_W661250616,ORG_UNRES_W661250616_T001,设备操作员,PL_W661250616,0.0,unresolved
P01996,ORG_N4494740452,ORG_N4494740452_T001,私教,PL_N4494740452,0.0,verified
P01997,ORG_UNRES_W174677129,ORG_UNRES_W174677129_T001,设备操作员,PL_W174677129,0.0,unresolved
P01998,ORG_UNRES_W461483955,ORG_UNRES_W461483955_T001,设计师,PL_W461483955,0.0,unresolved
P01999,ORG_W27767642,ORG_W27767642_T001,独立程序员,PL_W27767642,0.0,verified
P02000,ORG_UNRES_W226939071,ORG_UNRES_W226939071_T001,汽车技师,PL_W226939071,0.0,unresolved
P02001,ORG_N13951193852,ORG_N13951193852_T001,博士研究生,PL_N13951193852,0.0,verified
P02002,ORG_UNRES_W669794353,ORG_UNRES_W669794353_T001,安装工,PL_W669794353,0.0,unresolved
P02003,ORG_N13273967070,ORG_N13273967070_T001,收银员,PL_N13273967070,0.0,verified
P02004,ORG_N6559189378,ORG_N6559189378_T001,理发师,PL_N6559189378,0.0,verified
P02005,ORG_UNRES_W659448675,ORG_UNRES_W659448675_T001,咨询顾问,PL_W659448675,0.0,unresolved
P02006,ORG_UNRES_W56062695,ORG_UNRES_W56062695_T001,搬运工,PL_W56062695,0.0,unresolved
P02007,ORG_W231284913,ORG_W231284913_T001,保安,PL_W231284913,0.0,verified
P02008,ORG_W172947836,ORG_W172947836_T001,行政专员,PL_W172947836,0.0,verified
P02009,ORG_W256116927,ORG_W256116927_T001,高级软件工程师,PL_W256116927,0.0,verified
P02010,ORG_N13971404737,ORG_N13971404737_T001,客服,PL_N13971404737,0.0,verified
P02011,ORG_UNRES_W1537605220,ORG_UNRES_W1537605220_T001,高级运营专员,PL_W1537605220,0.0,unresolved
P02012,ORG_W184344340,ORG_W184344340_T001,酒店前台,PL_W184344340,0.0,verified
P02013,ORG_UNRES_W662252299,ORG_UNRES_W662252299_T001,安装工,PL_W662252299,0.0,unresolved
P02014,ORG_W61759776,ORG_W61759776_T003,博士研究生,PL_W61759776,0.0,verified
P02015,ORG_W55036397,ORG_W55036397_T002,酒店服务人员,PL_W55036397,0.0,verified
P02016,ORG_UNRES_W943602453,ORG_UNRES_W943602453_T001,维修技师,PL_W943602453,0.0,unresolved
P02017,ORG_UNRES_W135469951,ORG_UNRES_W135469951_T001,自由设计师,PL_W135469951,0.0,unresolved
P02018,ORG_W34516832,ORG_W34516832_T001,安装工,PL_W34516836,73.3,medium
P02019,ORG_N12990284113,ORG_N12990284113_T001,美容师,PL_N12990284113,0.0,verified
P02020,ORG_W30707535,ORG_W30707535_T001,建筑工人,PL_W132782210,99.7,medium
P02021,ORG_N5184936117,ORG_N5184936117_T001,私教,PL_N5184936117,0.0,verified
P02022,ORG_UNRES_W659441055,ORG_UNRES_W659441055_T001,安装工,PL_W659441055,0.0,unresolved
P02023,ORG_UNRES_W659833466,ORG_UNRES_W659833466_T001,电工,PL_W659833466,0.0,unresolved
P02024,ORG_N3562196293,ORG_N3562196293_T001,客户专员,PL_N10069884448,20.3,high
P02025,ORG_N12596693039,ORG_N12596693039_T001,客服,PL_N12596693039,0.0,verified
P02026,ORG_N7323173820,ORG_N7323173820_T001,项目经理,PL_W61430317,1.1,high
P02027,ORG_W32629255,ORG_W32629255_T001,财务专员,PL_W32629255,0.0,verified
P02028,ORG_W229563603,ORG_W229563603_T001,行政专员,PL_W229563603,0.0,verified
P02029,ORG_N13753673174,ORG_N13753673174_T001,采购经理,PL_W31963780,2.4,high
P02030,ORG_UNRES_W657696644,ORG_UNRES_W657696644_T001,自由设计师,PL_W657696644,0.0,unresolved
P02031,ORG_N13605219225,ORG_N13605219225_T001,区域经理,PL_W1302155970,71.0,medium
P02032,ORG_W276149333,ORG_W276149333_T001,项目经理,PL_W276149333,0.0,verified
P02033,ORG_W1024399954,ORG_W1024399954_T001,硕士研究生,PL_W1024399954,0.0,verified
P02034,ORG_N8776885249,ORG_N8776885249_T001,业务负责人,PL_N8776885249,0.0,verified
P02035,ORG_N13753677669,ORG_N13753677669_T001,理发师,PL_N13753677669,0.0,verified
P02036,ORG_W182283005,ORG_W182283005_T001,酒店服务人员,PL_W182283005,0.0,verified
P02037,ORG_W43805033,ORG_W43805033_T001,采购专员,PL_W662098235,14.1,high
P02038,ORG_N9672795308,ORG_N9672795308_T001,博士研究生,PL_N9672795308,0.0,verified
P02039,ORG_UNRES_W661951938,ORG_UNRES_W661951938_T001,仓库操作员,PL_W661951938,0.0,unresolved
P02040,ORG_UNRES_W1009155382,ORG_UNRES_W1009155382_T001,财务主管,PL_W1009155382,0.0,unresolved
P02041,ORG_N6285588952,ORG_N6285588952_T001,HR经理,PL_N6285588952,0.0,verified
P02042,ORG_N512544209,ORG_N512544209_T001,餐厅服务员,PL_N512544209,0.0,verified
P02043,ORG_UNRES_W331900535,ORG_UNRES_W331900535_T001,焊工,PL_W331900535,0.0,unresolved
P02044,ORG_W58558535,ORG_W58558535_T001,房产经纪,PL_W1408833223,15.0,high
P02045,ORG_W32052212,ORG_W32052212_T001,技术经理,PL_W32052212,0.0,verified
P02046,ORG_N12996529644,ORG_N12996529644_T001,采购经理,PL_W662098274,93.8,medium
P02047,ORG_UNRES_W33728781,ORG_UNRES_W33728781_T001,建筑工人,PL_W33728781,0.0,unresolved
P02048,ORG_N12849735277,ORG_N12849735277_T001,理发师,PL_N12849735277,0.0,verified
P02049,ORG_N4720540132,ORG_N4720540132_T001,客服,PL_N4720540132,0.0,verified
P02050,ORG_W55031045,ORG_W55031045_T001,厨师,PL_W55031045,0.0,verified
P02051,ORG_UNRES_W662521526,ORG_UNRES_W662521526_T001,卡车司机,PL_W662521526,0.0,unresolved
P02052,ORG_W436018569,ORG_W436018569_T001,数据分析师,PL_W436018569,0.0,verified
P02053,ORG_N7879144008,ORG_N7879144008_T001,保安,PL_N7879144008,0.0,verified
P02054,ORG_W585487296,ORG_W585487296_T001,保安,PL_W585487296,0.0,verified
